today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
12/18/14,Mary Shyane Servidad,PH061909027_CA238,0,0,0,1,0,0,0,0,1,0,1,1,2,OK,ancestral_domain,yes,female,0,1,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:5b932768-fd31-4964-a6c8-67e18c24bad4,5b932768-fd31-4964-a6c8-67e18c24bad4,2014-12-18T05:15:44
12/18/14,Mary Shyane Servidad,PH061909017_CA225,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,other,Nagtitinda,agri_worker,n/a,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:db26b648-d100-4134-a69f-ca4f2993f0a9,db26b648-d100-4134-a69f-ca4f2993f0a9,2014-12-18T05:15:46
12/18/14,Mary Shyane Servidad,PH061909007_CA212,0,0,3,2,0,0,0,0,2,0,5,2,7,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,neither,disagree,agree,agree,disagree,disagree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:3863f45b-2587-4b8b-affc-7a07c1ffcc96,3863f45b-2587-4b8b-affc-7a07c1ffcc96,2014-12-18T05:15:47
12/18/14,Mary Shyane Servidad,PH061910012_CA311,0,2,0,1,0,0,0,0,2,1,3,3,6,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,na,agree,agree,agree,agree,unsure,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a22a5204-b7fa-470a-b1ae-7913f55c8b10,a22a5204-b7fa-470a-b1ae-7913f55c8b10,2014-12-18T05:15:50
12/18/14,Mary Shyane Servidad,PH061909031_CA255,0,1,0,1,0,0,0,0,1,0,2,1,3,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,uuid:389bc1e6-7370-43a1-ac54-e47acd972467,389bc1e6-7370-43a1-ac54-e47acd972467,2014-12-18T05:15:53
12/18/14,Mary Shyane Servidad,PH061910025_CA337,0,0,1,1,0,0,0,1,1,0,2,2,4,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,unsure,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:67f33b54-cbe3-4097-96d5-35119b573eb3,67f33b54-cbe3-4097-96d5-35119b573eb3,2014-12-18T05:15:56
12/18/14,Mary Shyane Servidad,PH061909006_CA207,0,1,1,1,0,0,1,0,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:c05c3ee1-75d6-4e41-8272-461b86454f6e,c05c3ee1-75d6-4e41-8272-461b86454f6e,2014-12-18T05:15:59
12/18/14,Mary Shyane Servidad,PH061909020_CA229,0,0,2,1,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:8707a401-3a48-4ff2-b88e-46ff9b9aa79b,8707a401-3a48-4ff2-b88e-46ff9b9aa79b,2014-12-18T05:16:02
12/18/14,Mary Shyane Servidad,PH061909020_CA231,0,0,0,1,0,0,0,2,1,0,1,3,4,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:d87cce8a-a0b7-4a32-8b5f-e1caa2dd86e9,d87cce8a-a0b7-4a32-8b5f-e1caa2dd86e9,2014-12-18T05:16:04
12/18/14,Mary Shyane Servidad,PH061909006_CA210,0,0,0,4,0,0,0,0,0,0,4,0,4,OK,free_private,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:15035013-2515-4591-b22c-da20fa925ef9,15035013-2515-4591-b22c-da20fa925ef9,2014-12-18T05:16:06
12/18/14,EZRA CRIS REGIMEN,PH060401003_AK027,0,0,0,2,0,0,0,0,0,1,2,1,3,OK,own_rent,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,agree,agree,disagree,disagree,agree_strongly,agree,agree,disagree,na,disagree,na,disagree,na,disagree,na,disagree,na,disagree,na,disagree,disagree,na,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:44bd4fd5-6e5c-4713-b0c7-5cd1c2c81cae,44bd4fd5-6e5c-4713-b0c7-5cd1c2c81cae,2014-12-22T00:04:59
12/18/14,EZRA CRIS REGIMEN,PH060401003_AK033,0,1,0,0,1,0,0,1,0,1,2,2,4,OK,own_rent,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,disagree,na,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:33ca05c9-782a-4e4a-b817-f106d9552f07,33ca05c9-782a-4e4a-b817-f106d9552f07,2014-12-22T00:05:01
12/18/14,EZRA CRIS REGIMEN,PH060401003_AK026,0,0,0,1,0,0,1,0,1,0,1,2,3,OK,own_rent,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,uuid:6ae6f4b2-dc5a-4745-899c-b95db481e255,6ae6f4b2-dc5a-4745-899c-b95db481e255,2014-12-22T00:05:02
12/18/14,EZRA CRIS REGIMEN,PH060401001_AK001,0,0,3,1,0,0,0,1,1,0,4,2,6,OK,own_rent,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,neither,disagree,disagree,agree_strongly,agree,agree,disagree,na,agree,agree,agree,agree,disagree,na,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:20fc4c82-dcd7-4960-9e98-eb97d7624a72,20fc4c82-dcd7-4960-9e98-eb97d7624a72,2014-12-22T00:05:04
12/15/14,Nichole Gabut,PH061905010_CA173,0,0,1,2,0,0,0,0,0,0,3,0,3,OK,free_private,yes,male,0,0,0,fishing,n/a,other,Labourer,disagree,disagree_strongly,disagree_strongly,disagree,disagree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree,neither,neither,neither,neither,agree,disagree,disagree,disagree,neither,neither,agree,agree,agree,agree,neither,agree,agree,agree,uuid:31afbb83-fee4-46b3-a9fb-ea1db005ce0d,31afbb83-fee4-46b3-a9fb-ea1db005ce0d,2014-12-22T05:26:20
12/15/14,Nichole Gabut,PH061905010_CA175,0,0,0,1,1,0,0,0,0,0,2,0,2,OK,own,yes,male,0,0,0,fishing,n/a,other,labourer,disagree,disagree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,agree,disagree,disagree,neither,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,uuid:6196c0a5-b467-4927-9fed-6c646ca7557a,6196c0a5-b467-4927-9fed-6c646ca7557a,2014-12-22T05:26:21
12/15/14,Nichole Gabut,PH061905010_CA176,0,0,0,2,0,0,0,0,2,0,2,2,4,OK,free_private,no,n/a,0,0,1,agriculture,n/a,other,Labourer,disagree,disagree,agree,disagree,neither,agree,agree,agree_strongly,agree,agree,agree,neither,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,neither,disagree,neither,neither,disagree,disagree,disagree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:635ba534-769b-4a8b-a1da-d9efef96a5d6,635ba534-769b-4a8b-a1da-d9efef96a5d6,2014-12-22T05:26:22
12/15/14,Anamie Acuril,PH061905010_CA177,0,0,0,0,4,0,0,0,0,1,4,1,5,OK,free_private,yes,female,0,2,0,fishing,n/a,other,laborer,agree,agree,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,neither,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:3f52fe37-34d6-4310-ae1b-4fbd1453da05,3f52fe37-34d6-4310-ae1b-4fbd1453da05,2014-12-22T05:26:23
12/15/14,Anamie Acuril,PH061905010_CA174,1,1,0,1,0,0,0,0,1,0,3,1,4,OK,rent,yes,female,0,0,0,other,laborer,other,laborer,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:f32500dc-7fcb-4d0b-80b5-7d162ec83d22,f32500dc-7fcb-4d0b-80b5-7d162ec83d22,2014-12-22T05:26:24
12/18/14,EZRA CRIS REGIMEN,PH060401001_AK008,0,0,1,0,1,0,0,0,0,1,2,1,3,OK,own,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree_strongly,agree,agree,disagree,na,agree,agree,agree,agree,disagree,na,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:c1adb13a-98da-47f4-b622-b6e295a46c60,c1adb13a-98da-47f4-b622-b6e295a46c60,2014-12-22T08:22:03
12/15/14,Robbie Del Rosario,PH061905015_CA191,0,0,0,1,0,0,0,1,1,0,1,2,3,OK,own_rent,yes,female,0,1,0,daily_wage,n/a,daily_wage,n/a,agree,agree,agree,disagree_strongly,agree,agree,disagree,agree_strongly,agree,agree,agree_strongly,agree,agree,agree,agree_strongly,agree_strongly,disagree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree_strongly,agree,agree,agree_strongly,agree,agree,agree,agree,uuid:cd789e99-705d-4e7e-a305-47b05dabb708,cd789e99-705d-4e7e-a305-47b05dabb708,2014-12-23T01:24:01
12/15/14,Robbie Del Rosario,PH061905015_CA192,0,0,1,0,0,0,0,1,0,0,1,1,2,OK,own,no,n/a,1,1,1,daily_wage,n/a,transpo,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,disagree,agree_strongly,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:544e7d25-8c60-41de-a040-d808facf04e8,544e7d25-8c60-41de-a040-d808facf04e8,2014-12-23T01:24:02
12/15/14,Robbie Del Rosario,PH061905011_CA183,0,0,0,0,0,0,1,0,0,0,0,1,1,OK,free_private,no,n/a,0,0,1,agri_worker,n/a,daily_wage,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree_strongly,disagree,agree_strongly,agree,disagree,disagree,disagree,disagree,disagree,disagree,neither,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:2ac99121-28e5-40ef-831c-5c3698412bc2,2ac99121-28e5-40ef-831c-5c3698412bc2,2014-12-23T01:24:03
12/15/14,Robbie Del Rosario,PH061905011_CA187,0,0,0,2,0,0,0,1,0,0,2,1,3,OK,free_govt,no,n/a,0,0,1,daily_wage,n/a,daily_wage,n/a,disagree,disagree,agree,disagree,disagree,disagree,disagree,neither,neither,neither,agree,agree,agree,agree,agree,agree_strongly,disagree,agree_strongly,disagree,disagree_strongly,agree,disagree,agree,agree,agree,agree,disagree_strongly,agree,agree,agree,agree,disagree_strongly,disagree_strongly,agree,disagree,agree,agree,disagree,uuid:3cfcd9c1-5132-4842-b349-02a12ac011d7,3cfcd9c1-5132-4842-b349-02a12ac011d7,2014-12-23T01:24:04
12/15/14,Robbie Del Rosario,PH061905011_CA182,0,0,0,0,0,0,0,1,1,0,0,2,2,OK,free_private,yes,female,0,0,0,daily_wage,n/a,daily_wage,n/a,disagree_strongly,disagree,disagree_strongly,disagree_strongly,disagree,disagree,agree,agree_strongly,agree,agree,agree,agree_strongly,agree,agree,agree,agree_strongly,disagree,agree_strongly,disagree_strongly,disagree,disagree,disagree,disagree,disagree_strongly,agree,disagree,disagree_strongly,disagree,disagree_strongly,disagree,agree,disagree_strongly,agree,agree,disagree,disagree,agree,disagree,uuid:0ddfed04-0774-46dd-8958-089821b6c975,0ddfed04-0774-46dd-8958-089821b6c975,2014-12-23T01:24:05
12/15/14,Robbie Del Rosario,PH061905011_CA180,0,0,0,1,0,1,1,0,1,0,1,3,4,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree_strongly,disagree,disagree,disagree,disagree_strongly,disagree,agree,agree_strongly,disagree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree_strongly,disagree_strongly,agree_strongly,disagree_strongly,disagree_strongly,disagree,disagree,disagree_strongly,disagree,agree,disagree_strongly,disagree_strongly,disagree,agree_strongly,disagree_strongly,disagree_strongly,disagree,agree,agree,disagree,disagree,agree,agree,uuid:ceeabf82-b43c-4ca6-983e-15a31db75914,ceeabf82-b43c-4ca6-983e-15a31db75914,2014-12-23T01:24:06
12/15/14,Ramilyn Alfaro,PH061905012_CA188,0,0,0,1,0,0,0,1,1,0,1,2,3,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,agree,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,disagree,agree,agree_strongly,agree,disagree,disagree,agree,agree_strongly,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,uuid:b3f2a9cd-db59-4dd4-9897-0e96bf8e30d3,b3f2a9cd-db59-4dd4-9897-0e96bf8e30d3,2015-01-05T04:53:45
12/15/14,Ma Lynn Ann Mendoza,PH061905012_CA189,0,2,0,1,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree_strongly,na,disagree,disagree,disagree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,disagree,na,agree,agree,na,agree,agree,agree,agree,disagree,agree,unsure,agree,uuid:280f36cf-8bb5-44f3-83b6-ae4c77abcad8,280f36cf-8bb5-44f3-83b6-ae4c77abcad8,2015-01-05T04:53:46
12/15/14,Sheena Solis,PH061905011_CA181,0,0,2,1,0,0,0,1,1,0,3,2,5,OK,free_private,yes,female,0,1,1,daily_wage,n/a,daily_wage,n/a,disagree_strongly,disagree_strongly,disagree,disagree,disagree,disagree_strongly,disagree,agree_strongly,na,disagree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,disagree,na,disagree_strongly,na,na,agree,disagree,disagree_strongly,agree,disagree_strongly,disagree,disagree_strongly,disagree,disagree_strongly,disagree,agree,disagree,agree,disagree,disagree,agree,agree,agree,agree,uuid:8cead014-46fe-44c0-a766-ba5fed385624,8cead014-46fe-44c0-a766-ba5fed385624,2015-01-05T04:53:49
12/15/14,Sheena Solis,PH061905011_CA184,1,0,0,1,0,0,1,1,1,0,2,3,5,OK,free_private,yes,male,0,0,0,daily_wage,n/a,daily_wage,n/a,disagree,disagree,disagree,disagree,disagree_strongly,disagree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,disagree_strongly,na,na,na,agree_strongly,disagree_strongly,disagree_strongly,agree,agree,disagree,agree,disagree_strongly,agree,disagree,agree,agree,unsure,agree,agree,agree,agree,agree_strongly,uuid:d78c16c0-ee81-4f02-b14d-1dad95fa63f3,d78c16c0-ee81-4f02-b14d-1dad95fa63f3,2015-01-05T04:53:59
12/15/14,Sheena Solis,PH061905011_CA186,0,0,0,1,1,0,0,0,0,0,2,0,2,OK,free_private,no,n/a,0,1,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,na,disagree,na,disagree_strongly,agree,disagree_strongly,agree,unsure,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,disagree,na,na,na,disagree_strongly,na,na,disagree,na,disagree,na,disagree_strongly,agree,disagree,unsure,disagree,disagree,agree,agree,agree,agree,disagree,uuid:392c17e7-05c7-495d-8fca-19abe40c023a,392c17e7-05c7-495d-8fca-19abe40c023a,2015-01-05T04:54:01
1/5/15,JAMES PAUL CARILLO,PH060401012_AK102,0,0,0,0,0,0,0,0,0,1,0,1,1,OK,own,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,neither,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,agree,neither,neither,disagree,na,neither,na,disagree,disagree,na,disagree,na,neither,disagree,disagree,agree,agree,agree,agree,disagree,neither,agree,agree,uuid:fafe6d7b-b9fd-4d3c-af99-5698f9fbdaf9,fafe6d7b-b9fd-4d3c-af99-5698f9fbdaf9,2015-01-05T09:10:11
1/5/15,FRANZ CARPIO,PH060401013_AK105,0,0,2,4,0,0,0,0,2,0,6,2,8,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,disagree,neither,neither,agree,neither,agree,agree,agree,neither,neither,agree,agree,neither,neither,disagree,na,neither,disagree,disagree,disagree,neither,neither,neither,neither,agree,neither,agree,agree,agree,neither,neither,agree,agree,agree,uuid:6c2c9cf7-7a8e-4152-9ee1-42d91a92f87f,6c2c9cf7-7a8e-4152-9ee1-42d91a92f87f,2015-01-05T09:10:12
1/5/15,GAY BERDONES,PH060401004_AK040,0,0,2,1,0,0,0,1,0,0,3,1,4,OK,ancestral_domain,yes,female,0,0,0,skilled_labor,n/a,skilled_labor,n/a,agree,disagree,agree,neither,agree,agree,agree,agree_strongly,agree,agree,agree,agree,neither,neither,neither,neither,neither,neither,neither,neither,neither,na,na,neither,agree,agree,agree,disagree,neither,disagree,agree,disagree,agree,agree,agree,agree,agree,agree,uuid:ca3f00c3-398d-4fd7-ac2e-09ed50c54f5a,ca3f00c3-398d-4fd7-ac2e-09ed50c54f5a,2015-01-05T09:10:13
1/5/15,GAY BERDONES,PH060401004_AK042,0,0,0,3,0,0,0,0,3,0,3,3,6,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree_strongly,agree,agree,neither,agree,agree,agree,agree,agree,disagree,neither,disagree,neither,agree,agree,neither,agree,neither,neither,agree,na,neither,neither,na,neither,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:aaf3efda-fbd6-4ca6-baa2-96d21157acdd,aaf3efda-fbd6-4ca6-baa2-96d21157acdd,2015-01-05T09:10:14
1/5/15,ELEANOR TAFALLA,PH060401002_AK014,0,1,0,1,0,0,0,1,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,small_business,n/a,small_business,n/a,neither,disagree,disagree_strongly,na,disagree,neither,neither,agree,disagree,neither,disagree,disagree,disagree,disagree,agree,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,na,agree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,uuid:d988fc85-96ba-47d4-bbb4-9b82f0b3bea3,d988fc85-96ba-47d4-bbb4-9b82f0b3bea3,2015-01-05T09:10:15
1/5/15,GAY BERDONES,PH060401002_AK017,0,2,0,1,0,0,1,0,1,0,3,2,5,OK,own,no,n/a,1,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree_strongly,neither,agree,disagree,disagree,disagree,agree,disagree,agree,disagree,disagree,neither,neither,neither,neither,neither,neither,neither,neither,agree,agree,agree,neither,agree,neither,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:f299e3ab-7744-4e22-86a9-80ac9648c6c7,f299e3ab-7744-4e22-86a9-80ac9648c6c7,2015-01-05T09:10:16
1/5/15,GAY BERDONES,PH060401002_AK023,0,0,1,1,0,0,0,1,0,1,2,2,4,OK,own,yes,female,0,0,0,fishing,n/a,fishing,n/a,neither,disagree,agree,agree,neither,neither,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,neither,agree,neither,neither,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4875aaef-d4cc-4b83-8867-abb0ab56f128,4875aaef-d4cc-4b83-8867-abb0ab56f128,2015-01-05T09:10:17
1/5/15,ELEANOR TAFALLA,PH060401002_AK018,0,0,0,1,0,0,0,0,0,0,1,0,1,OK,own,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,neither,disagree,agree,agree,neither,agree,agree,agree,neither,agree,disagree,disagree,disagree,disagree,agree,agree,neither,neither,neither,neither,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:efa4b257-f0fe-4900-a17c-c022d62f8f26,efa4b257-f0fe-4900-a17c-c022d62f8f26,2015-01-05T09:10:19
12/18/14,ELEANOR TAFALLA,PH060401003_AK028,0,0,1,1,0,0,1,0,1,0,2,2,4,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree_strongly,neither,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:bda9b207-1878-464e-8307-5b9f018d6610,bda9b207-1878-464e-8307-5b9f018d6610,2015-01-05T09:19:47
12/18/14,FRANZ CARPIO,PH060401003_AK037,0,0,1,5,0,0,0,1,5,0,6,6,12,OK,own,no,n/a,0,0,0,skilled_labor,n/a,skilled_labor,n/a,disagree,disagree_strongly,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,neither,agree,neither,neither,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:9d81e48c-6746-48b9-ad71-7350d3832d23,9d81e48c-6746-48b9-ad71-7350d3832d23,2015-01-05T09:19:50
12/18/14,ELEANOR TAFALLA,PH060401003_AK031,0,0,0,0,0,0,0,0,0,1,0,1,1,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,agree,neither,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,neither,agree,na,agree,neither,na,agree,na,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b846059c-1d13-4a45-b11e-6abdaf96d5a5,b846059c-1d13-4a45-b11e-6abdaf96d5a5,2015-01-05T09:19:51
12/18/14,FRANZ CARPIO,PH060401003_AK034,0,1,0,1,1,0,0,0,6,0,3,6,9,OK,own_rent,no,n/a,0,1,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree_strongly,na,disagree_strongly,neither,neither,agree,neither,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,neither,agree,agree,disagree,agree,disagree,na,neither,agree,neither,agree,agree,agree,agree,disagree,agree,disagree,disagree,uuid:997659a7-093a-492a-a7f3-73dea1b69b8a,997659a7-093a-492a-a7f3-73dea1b69b8a,2015-01-05T09:19:52
12/18/14,ELEANOR TAFALLA,PH060401001_AK011,0,0,2,1,0,0,0,2,1,0,3,3,6,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,disagree,disagree,agree,neither,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,neither,disagree,disagree,neither,agree,na,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:21abb57c-b820-4735-be6c-45652dc63329,21abb57c-b820-4735-be6c-45652dc63329,2015-01-05T09:19:54
12/18/14,FRANZ CARPIO,PH060401001_AK006,0,0,0,1,0,0,1,1,1,0,1,3,4,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,neither,agree,neither,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,neither,agree,neither,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b277629c-3143-483a-b2e3-7d9102a72e52,b277629c-3143-483a-b2e3-7d9102a72e52,2015-01-05T09:19:55
